0	0.137864
1	0.107661
2	0.086539
3	0.069520
4	0.056163
5	0.045773
6	0.038484
7	0.033601
8	0.030653
9	0.028649
10	0.027335
11	0.026408
12	0.025623
13	0.025036
14	0.024582
15	0.024141
16	0.023833
17	0.023552
18	0.023249
19	0.023034
20	0.022739
21	0.022629
22	0.022592
23	0.022645
24	0.022611
25	0.022733
26	0.022739
27	0.022759
28	0.022715
29	0.022580
30	0.022337
31	0.022145
32	0.022189
33	0.022217
34	0.022129
35	0.022139
36	0.021992
37	0.021938
38	0.021930
39	0.022084
40	0.022325
41	0.022362
42	0.022213
43	0.022113
44	0.022002
45	0.021890
46	0.021729
47	0.021436
48	0.021183
49	0.021048
50	0.020984
51	0.021102
52	0.021271
53	0.021448
54	0.021596
55	0.021829
56	0.021950
57	0.022048
58	0.021940
59	0.021787
60	0.021420
61	0.021119
62	0.020970
63	0.020801
64	0.020562
65	0.020370
66	0.020109
67	0.019874
68	0.019717
69	0.019645
70	0.019635
71	0.019566
72	0.019482
73	0.019424
74	0.019637
75	0.019978
76	0.020309
77	0.020574
78	0.020910
79	0.021048
80	0.021072
81	0.020978
82	0.021034
83	0.020914
84	0.020847
85	0.020821
86	0.020815
87	0.020731
88	0.020643
89	0.020570
90	0.020532
91	0.020460
92	0.020402
93	0.020213
94	0.019884
95	0.019574
96	0.019321
97	0.019189
98	0.019213
99	0.019414
100	0.019657
101	0.019727
102	0.019605
103	0.019480
104	0.019303
105	0.019048
106	0.019000
107	0.018906
108	0.018858
109	0.018888
110	0.019088
111	0.019227
112	0.019414
113	0.019615
114	0.019723
115	0.019868
116	0.019811
117	0.019697
118	0.019544
119	0.019410
120	0.019362
121	0.019271
122	0.019283
123	0.019195
124	0.019181
125	0.019275
126	0.019269
127	0.019331
128	0.019225
129	0.019203
130	0.019054
131	0.018940
132	0.018841
133	0.018954
134	0.018807
135	0.018783
136	0.018705
137	0.018757
138	0.018725
139	0.018827
140	0.018918
141	0.019050
142	0.019245
143	0.019384
144	0.019460
145	0.019619
146	0.019695
147	0.019731
148	0.019675
149	0.019604
150	0.019448
151	0.019291
152	0.019295
153	0.019360
154	0.019460
155	0.019594
156	0.019707
157	0.019745
158	0.019643
159	0.019590
160	0.019611
161	0.019418
162	0.019193
163	0.019036
164	0.018980
165	0.018896
166	0.018868
167	0.018803
168	0.018797
169	0.018920
170	0.018936
171	0.018912
172	0.018994
173	0.018920
174	0.018906
175	0.019058
176	0.019163
177	0.019279
178	0.019345
179	0.019235
180	0.019211
181	0.019396
182	0.019538
183	0.019590
184	0.019657
185	0.019538
186	0.019317
187	0.019096
188	0.018876
189	0.018807
190	0.018755
191	0.018725
192	0.018797
193	0.018870
194	0.019012
195	0.019219
196	0.019376
197	0.019396
198	0.019239
199	0.019082
200	0.018906
201	0.018914
202	0.019139
203	0.019384
204	0.019647
205	0.019586
206	0.019693
207	0.019667
208	0.019592
209	0.019602
210	0.019544
211	0.019498
212	0.019450
213	0.019470
214	0.019341
215	0.019279
216	0.019293
217	0.019155
218	0.018930
219	0.018590
220	0.018227
221	0.018018
222	0.017984
223	0.017928
224	0.018072
225	0.018337
226	0.018807
227	0.019382
228	0.019922
229	0.020299
230	0.020368
231	0.020297
232	0.020245
233	0.020096
234	0.020002
235	0.019825
236	0.019739
237	0.019657
238	0.019452
239	0.019131
240	0.018851
241	0.018482
242	0.018349
243	0.018215
244	0.018151
245	0.018078
246	0.018171
247	0.018267
248	0.018400
249	0.018536
